"","inferred location","true location","sites","error","m10","missingindex","Genotype","lost_rate","lost_br","MO"
"2768","31","72","80","0.1","0.01","0","Ternary","0","0","MO"
"2769","18","64","80","0.1","0.01","0","Ternary","0","0","MO"
"2770","31","66","80","0.1","0.01","0","Ternary","0","0","MO"
"2771","30","72","80","0.1","0.01","0","Ternary","0","0","MO"
"2772","28","75","80","0.1","0.01","0","Ternary","0","0","MO"
"2773","23","73","80","0.1","0.01","0","Ternary","0","0","MO"
"2774","28","73","80","0.1","0.01","0","Ternary","0","0","MO"
"2775","42","78","80","0.1","0.01","0","Ternary","0","0","MO"
"2776","28","75","80","0.1","0.01","0","Ternary","0","0","MO"
"2777","22","75","80","0.1","0.01","0","Ternary","0","0","MO"
"2778","28","73","80","0.1","0.01","0","Ternary","0","0","MO"
"2779","28","74","80","0.1","0.01","0","Ternary","0","0","MO"
"2780","28","76","80","0.1","0.01","0","Ternary","0","0","MO"
"2781","20","70","80","0.1","0.01","0","Ternary","0","0","MO"
"2782","27","65","80","0.1","0.01","0","Ternary","0","0","MO"
"2783","18","62","80","0.1","0.01","0","Ternary","0","0","MO"
"2784","35","71","80","0.1","0.01","0","Ternary","0","0","MO"
"2785","29","71","80","0.1","0.01","0","Ternary","0","0","MO"
"2786","32","70","80","0.1","0.01","0","Ternary","0","0","MO"
"2787","22","76","80","0.1","0.01","0","Ternary","0","0","MO"
"2788","25","71","80","0.1","0.01","0","Ternary","0","0","MO"
"2789","28","75","80","0.1","0.01","0","Ternary","0","0","MO"
"2790","19","74","80","0.1","0.01","0","Ternary","0","0","MO"
"2791","25","72","80","0.1","0.01","0","Ternary","0","0","MO"
"2792","24","77","80","0.1","0.01","0","Ternary","0","0","MO"
"2793","21","68","80","0.1","0.01","0","Ternary","0","0","MO"
"2794","28","75","80","0.1","0.01","0","Ternary","0","0","MO"
"2795","25","69","80","0.1","0.01","0","Ternary","0","0","MO"
"2796","41","77","80","0.1","0.01","0","Ternary","0","0","MO"
"2797","29","72","80","0.1","0.01","0","Ternary","0","0","MO"
"2798","33","69","80","0.1","0.01","0","Ternary","0","0","MO"
"2799","31","72","80","0.1","0.01","0","Ternary","0","0","MO"
"2800","21","70","80","0.1","0.01","0","Ternary","0","0","MO"
"2801","30","67","80","0.1","0.1","0","Ternary","0","0","MO"
"2802","23","78","80","0.1","0.1","0","Ternary","0","0","MO"
"2803","29","73","80","0.1","0.1","0","Ternary","0","0","MO"
"2804","29","66","80","0.1","0.1","0","Ternary","0","0","MO"
"2805","27","78","80","0.1","0.1","0","Ternary","0","0","MO"
"2806","21","73","80","0.1","0.1","0","Ternary","0","0","MO"
"2807","16","71","80","0.1","0.1","0","Ternary","0","0","MO"
"2808","25","70","80","0.1","0.1","0","Ternary","0","0","MO"
"2809","34","77","80","0.1","0.1","0","Ternary","0","0","MO"
"2810","29","77","80","0.1","0.1","0","Ternary","0","0","MO"
"2811","28","69","80","0.1","0.1","0","Ternary","0","0","MO"
"2812","22","70","80","0.1","0.1","0","Ternary","0","0","MO"
"2813","9","62","80","0.1","0.1","0","Ternary","0","0","MO"
"2814","41","72","80","0.1","0.1","0","Ternary","0","0","MO"
"2815","33","73","80","0.1","0.1","0","Ternary","0","0","MO"
"2816","16","77","80","0.1","0.1","0","Ternary","0","0","MO"
"2817","19","70","80","0.1","0.1","0","Ternary","0","0","MO"
"2818","24","74","80","0.1","0.1","0","Ternary","0","0","MO"
"2819","25","72","80","0.1","0.1","0","Ternary","0","0","MO"
"2820","27","74","80","0.1","0.1","0","Ternary","0","0","MO"
"2821","26","73","80","0.1","0.1","0","Ternary","0","0","MO"
"2822","23","72","80","0.1","0.1","0","Ternary","0","0","MO"
"2823","19","63","80","0.1","0.1","0","Ternary","0","0","MO"
"2824","32","72","80","0.1","0.1","0","Ternary","0","0","MO"
"2825","27","67","80","0.1","0.1","0","Ternary","0","0","MO"
"2826","24","70","80","0.1","0.1","0","Ternary","0","0","MO"
"2827","31","75","80","0.1","0.1","0","Ternary","0","0","MO"
"2828","26","77","80","0.1","0.1","0","Ternary","0","0","MO"
"2829","32","68","80","0.1","0.1","0","Ternary","0","0","MO"
"2830","31","71","80","0.1","0.1","0","Ternary","0","0","MO"
"2831","36","76","80","0.1","0.1","0","Ternary","0","0","MO"
"2832","26","71","80","0.1","0.1","0","Ternary","0","0","MO"
"2833","30","67","80","0.1","0.1","0","Ternary","0","0","MO"
"2834","29","72","80","0.1","0.1","0","Ternary","0","0","MO"
"2835","35","72","80","0.1","0.1","0","Ternary","0","0","MO"
"2836","29","74","80","0.1","0.1","0","Ternary","0","0","MO"
"2837","31","73","80","0.1","0.1","0","Ternary","0","0","MO"
"2838","34","72","80","0.1","0.1","0","Ternary","0","0","MO"
"2839","31","76","80","0.1","0.1","0","Ternary","0","0","MO"
"2840","37","65","80","0.1","0.1","0","Ternary","0","0","MO"
"2841","34","72","80","0.1","0.1","0","Ternary","0","0","MO"
"2842","29","69","80","0.1","0.1","0","Ternary","0","0","MO"
"2843","25","75","80","0.1","0.1","0","Ternary","0","0","MO"
"2844","21","72","80","0.1","0.1","0","Ternary","0","0","MO"
"2845","28","70","80","0.1","0.1","0","Ternary","0","0","MO"
"2846","24","74","80","0.1","0.1","0","Ternary","0","0","MO"
"2847","29","75","80","0.1","0.1","0","Ternary","0","0","MO"
"2848","26","72","80","0.1","0.1","0","Ternary","0","0","MO"
"2849","28","69","80","0.1","0.1","0","Ternary","0","0","MO"
"2850","31","74","80","0.1","0.1","0","Ternary","0","0","MO"
"2851","24","75","80","0.1","0.1","0","Ternary","0","0","MO"
"2852","29","70","80","0.1","0.1","0","Ternary","0","0","MO"
"2853","25","71","80","0.1","0.1","0","Ternary","0","0","MO"
"2854","23","76","80","0.1","0.1","0","Ternary","0","0","MO"
"2855","26","73","80","0.1","0.1","0","Ternary","0","0","MO"
"2856","22","69","80","0.1","0.1","0","Ternary","0","0","MO"
"2857","33","69","80","0.1","0.1","0","Ternary","0","0","MO"
"2858","21","73","80","0.1","0.1","0","Ternary","0","0","MO"
"2859","18","74","80","0.1","0.1","0","Ternary","0","0","MO"
"2860","27","70","80","0.1","0.1","0","Ternary","0","0","MO"
"2861","21","68","80","0.1","0.1","0","Ternary","0","0","MO"
"2862","22","75","80","0.1","0.1","0","Ternary","0","0","MO"
"2863","42","71","80","0.1","0.1","0","Ternary","0","0","MO"
"2864","17","66","80","0.1","0.1","0","Ternary","0","0","MO"
"2865","17","74","80","0.1","0.1","0","Ternary","0","0","MO"
"2866","19","67","80","0.1","0.1","0","Ternary","0","0","MO"
"2867","31","72","80","0.1","0.1","0","Ternary","0","0","MO"
"2868","38","76","80","0.1","0.1","0","Ternary","0","0","MO"
"2869","27","66","80","0.1","0.1","0","Ternary","0","0","MO"
"2870","28","70","80","0.1","0.1","0","Ternary","0","0","MO"
"2871","20","71","80","0.1","0.1","0","Ternary","0","0","MO"
"2872","29","75","80","0.1","0.1","0","Ternary","0","0","MO"
"2873","29","76","80","0.1","0.1","0","Ternary","0","0","MO"
"2874","26","69","80","0.1","0.1","0","Ternary","0","0","MO"
"2875","33","74","80","0.1","0.1","0","Ternary","0","0","MO"
"2876","21","75","80","0.1","0.1","0","Ternary","0","0","MO"
"2877","20","77","80","0.1","0.1","0","Ternary","0","0","MO"
"2878","27","73","80","0.1","0.1","0","Ternary","0","0","MO"
"2879","30","73","80","0.1","0.1","0","Ternary","0","0","MO"
"2880","18","75","80","0.1","0.1","0","Ternary","0","0","MO"
"2881","25","75","80","0.1","0.1","0","Ternary","0","0","MO"
"2882","25","71","80","0.1","0.1","0","Ternary","0","0","MO"
"2883","19","68","80","0.1","0.1","0","Ternary","0","0","MO"
"2884","30","74","80","0.1","0.1","0","Ternary","0","0","MO"
"2885","20","71","80","0.1","0.1","0","Ternary","0","0","MO"
"2886","28","69","80","0.1","0.1","0","Ternary","0","0","MO"
"2887","15","75","80","0.1","0.1","0","Ternary","0","0","MO"
"2888","33","75","80","0.1","0.1","0","Ternary","0","0","MO"
"2889","26","68","80","0.1","0.1","0","Ternary","0","0","MO"
"2890","33","73","80","0.1","0.1","0","Ternary","0","0","MO"
"2891","31","72","80","0.1","0.1","0","Ternary","0","0","MO"
"2892","21","68","80","0.1","0.1","0","Ternary","0","0","MO"
"2893","23","66","80","0.1","0.1","0","Ternary","0","0","MO"
"2894","35","77","80","0.1","0.1","0","Ternary","0","0","MO"
"2895","23","68","80","0.1","0.1","0","Ternary","0","0","MO"
"2896","32","71","80","0.1","0.1","0","Ternary","0","0","MO"
"2897","35","73","80","0.1","0.1","0","Ternary","0","0","MO"
"2898","29","69","80","0.1","0.1","0","Ternary","0","0","MO"
"2899","25","68","80","0.1","0.1","0","Ternary","0","0","MO"
"2900","31","72","80","0.1","0.1","0","Ternary","0","0","MO"
"2901","22","68","80","0.1","1","0","Ternary","0","0","MO"
"2902","22","75","80","0.1","1","0","Ternary","0","0","MO"
"2903","31","74","80","0.1","1","0","Ternary","0","0","MO"
"2904","24","74","80","0.1","1","0","Ternary","0","0","MO"
"2905","23","75","80","0.1","1","0","Ternary","0","0","MO"
"2906","25","71","80","0.1","1","0","Ternary","0","0","MO"
"2907","24","69","80","0.1","1","0","Ternary","0","0","MO"
"2908","23","69","80","0.1","1","0","Ternary","0","0","MO"
"2909","24","70","80","0.1","1","0","Ternary","0","0","MO"
"2910","29","79","80","0.1","1","0","Ternary","0","0","MO"
"2911","23","68","80","0.1","1","0","Ternary","0","0","MO"
"2912","27","71","80","0.1","1","0","Ternary","0","0","MO"
"2913","15","56","80","0.1","1","0","Ternary","0","0","MO"
"2914","21","73","80","0.1","1","0","Ternary","0","0","MO"
"2915","28","71","80","0.1","1","0","Ternary","0","0","MO"
"2916","21","75","80","0.1","1","0","Ternary","0","0","MO"
"2917","18","76","80","0.1","1","0","Ternary","0","0","MO"
"2918","23","75","80","0.1","1","0","Ternary","0","0","MO"
"2919","29","73","80","0.1","1","0","Ternary","0","0","MO"
"2920","20","71","80","0.1","1","0","Ternary","0","0","MO"
"2921","26","73","80","0.1","1","0","Ternary","0","0","MO"
"2922","26","76","80","0.1","1","0","Ternary","0","0","MO"
"2923","20","63","80","0.1","1","0","Ternary","0","0","MO"
"2924","18","76","80","0.1","1","0","Ternary","0","0","MO"
"2925","21","65","80","0.1","1","0","Ternary","0","0","MO"
"2926","21","66","80","0.1","1","0","Ternary","0","0","MO"
"2927","24","75","80","0.1","1","0","Ternary","0","0","MO"
"2928","26","76","80","0.1","1","0","Ternary","0","0","MO"
"2929","26","63","80","0.1","1","0","Ternary","0","0","MO"
"2930","20","71","80","0.1","1","0","Ternary","0","0","MO"
"2931","31","76","80","0.1","1","0","Ternary","0","0","MO"
"2932","21","64","80","0.1","1","0","Ternary","0","0","MO"
"2933","28","76","80","0.1","1","0","Ternary","0","0","MO"
"2934","24","76","80","0.1","1","0","Ternary","0","0","MO"
"2935","26","75","80","0.1","1","0","Ternary","0","0","MO"
"2936","24","74","80","0.1","1","0","Ternary","0","0","MO"
"2937","27","74","80","0.1","1","0","Ternary","0","0","MO"
"2938","23","72","80","0.1","1","0","Ternary","0","0","MO"
"2939","32","77","80","0.1","1","0","Ternary","0","0","MO"
"2940","34","72","80","0.1","1","0","Ternary","0","0","MO"
"2941","22","71","80","0.1","1","0","Ternary","0","0","MO"
"2942","23","73","80","0.1","1","0","Ternary","0","0","MO"
"2943","19","68","80","0.1","1","0","Ternary","0","0","MO"
"2944","23","72","80","0.1","1","0","Ternary","0","0","MO"
"2945","28","71","80","0.1","1","0","Ternary","0","0","MO"
"2946","29","69","80","0.1","1","0","Ternary","0","0","MO"
"2947","25","72","80","0.1","1","0","Ternary","0","0","MO"
"2948","22","75","80","0.1","1","0","Ternary","0","0","MO"
"2949","28","69","80","0.1","1","0","Ternary","0","0","MO"
"2950","27","70","80","0.1","1","0","Ternary","0","0","MO"
"2951","26","73","80","0.1","1","0","Ternary","0","0","MO"
"2952","22","62","80","0.1","1","0","Ternary","0","0","MO"
"2953","22","70","80","0.1","1","0","Ternary","0","0","MO"
"2954","25","75","80","0.1","1","0","Ternary","0","0","MO"
"2955","28","72","80","0.1","1","0","Ternary","0","0","MO"
"2956","22","79","80","0.1","1","0","Ternary","0","0","MO"
"2957","31","71","80","0.1","1","0","Ternary","0","0","MO"
"2958","24","69","80","0.1","1","0","Ternary","0","0","MO"
"2959","27","75","80","0.1","1","0","Ternary","0","0","MO"
"2960","23","67","80","0.1","1","0","Ternary","0","0","MO"
"2961","21","72","80","0.1","1","0","Ternary","0","0","MO"
"2962","20","68","80","0.1","1","0","Ternary","0","0","MO"
"2963","22","71","80","0.1","1","0","Ternary","0","0","MO"
"2964","13","61","80","0.1","1","0","Ternary","0","0","MO"
"2965","23","75","80","0.1","1","0","Ternary","0","0","MO"
"2966","19","62","80","0.1","1","0","Ternary","0","0","MO"
"2967","23","69","80","0.1","1","0","Ternary","0","0","MO"
"2968","30","74","80","0.1","1","0","Ternary","0","0","MO"
"2969","17","68","80","0.1","1","0","Ternary","0","0","MO"
"2970","26","65","80","0.1","1","0","Ternary","0","0","MO"
"2971","22","71","80","0.1","1","0","Ternary","0","0","MO"
"2972","10","69","80","0.1","1","0","Ternary","0","0","MO"
"2973","23","74","80","0.1","1","0","Ternary","0","0","MO"
"2974","23","73","80","0.1","1","0","Ternary","0","0","MO"
"2975","23","73","80","0.1","1","0","Ternary","0","0","MO"
"2976","21","75","80","0.1","1","0","Ternary","0","0","MO"
"2977","19","72","80","0.1","1","0","Ternary","0","0","MO"
"2978","24","71","80","0.1","1","0","Ternary","0","0","MO"
"2979","28","66","80","0.1","1","0","Ternary","0","0","MO"
"2980","28","76","80","0.1","1","0","Ternary","0","0","MO"
"2981","26","73","80","0.1","1","0","Ternary","0","0","MO"
"2982","24","71","80","0.1","1","0","Ternary","0","0","MO"
"2983","18","65","80","0.1","1","0","Ternary","0","0","MO"
"2984","29","70","80","0.1","1","0","Ternary","0","0","MO"
"2985","17","69","80","0.1","1","0","Ternary","0","0","MO"
"2986","17","65","80","0.1","1","0","Ternary","0","0","MO"
"2987","24","76","80","0.1","1","0","Ternary","0","0","MO"
"2988","15","68","80","0.1","1","0","Ternary","0","0","MO"
"2989","27","71","80","0.1","1","0","Ternary","0","0","MO"
"2990","23","70","80","0.1","1","0","Ternary","0","0","MO"
"2991","15","70","80","0.1","1","0","Ternary","0","0","MO"
"2992","22","73","80","0.1","1","0","Ternary","0","0","MO"
"2993","21","66","80","0.1","1","0","Ternary","0","0","MO"
"2994","25","73","80","0.1","1","0","Ternary","0","0","MO"
"2995","25","72","80","0.1","1","0","Ternary","0","0","MO"
"2996","18","72","80","0.1","1","0","Ternary","0","0","MO"
"2997","25","69","80","0.1","1","0","Ternary","0","0","MO"
"2998","25","68","80","0.1","1","0","Ternary","0","0","MO"
"2999","33","73","80","0.1","1","0","Ternary","0","0","MO"
"3000","27","68","80","0.1","1","0","Ternary","0","0","MO"
"3001","16","73","80","0.2","0.01","0","Ternary","0","0","MO"
"3002","18","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3003","23","72","80","0.2","0.01","0","Ternary","0","0","MO"
"3004","31","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3005","20","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3006","17","76","80","0.2","0.01","0","Ternary","0","0","MO"
"3007","15","75","80","0.2","0.01","0","Ternary","0","0","MO"
"3008","24","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3009","18","76","80","0.2","0.01","0","Ternary","0","0","MO"
"3010","24","80","80","0.2","0.01","0","Ternary","0","0","MO"
"3011","12","76","80","0.2","0.01","0","Ternary","0","0","MO"
"3012","20","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3013","16","73","80","0.2","0.01","0","Ternary","0","0","MO"
"3014","30","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3015","20","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3016","21","80","80","0.2","0.01","0","Ternary","0","0","MO"
"3017","16","76","80","0.2","0.01","0","Ternary","0","0","MO"
"3018","27","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3019","25","80","80","0.2","0.01","0","Ternary","0","0","MO"
"3020","14","75","80","0.2","0.01","0","Ternary","0","0","MO"
"3021","24","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3022","14","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3023","18","76","80","0.2","0.01","0","Ternary","0","0","MO"
"3024","24","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3025","19","75","80","0.2","0.01","0","Ternary","0","0","MO"
"3026","28","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3027","17","80","80","0.2","0.01","0","Ternary","0","0","MO"
"3028","22","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3029","26","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3030","15","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3031","16","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3032","15","75","80","0.2","0.01","0","Ternary","0","0","MO"
"3033","20","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3034","22","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3035","29","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3036","23","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3037","23","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3038","25","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3039","23","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3040","25","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3041","23","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3042","23","80","80","0.2","0.01","0","Ternary","0","0","MO"
"3043","18","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3044","21","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3045","21","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3046","31","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3047","28","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3048","13","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3049","22","80","80","0.2","0.01","0","Ternary","0","0","MO"
"3050","22","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3051","21","76","80","0.2","0.01","0","Ternary","0","0","MO"
"3052","20","75","80","0.2","0.01","0","Ternary","0","0","MO"
"3053","19","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3054","16","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3055","20","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3056","22","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3057","26","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3058","21","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3059","21","80","80","0.2","0.01","0","Ternary","0","0","MO"
"3060","29","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3061","16","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3062","20","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3063","26","75","80","0.2","0.01","0","Ternary","0","0","MO"
"3064","15","74","80","0.2","0.01","0","Ternary","0","0","MO"
"3065","18","76","80","0.2","0.01","0","Ternary","0","0","MO"
"3066","16","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3067","19","76","80","0.2","0.01","0","Ternary","0","0","MO"
"3068","21","75","80","0.2","0.01","0","Ternary","0","0","MO"
"3069","9","71","80","0.2","0.01","0","Ternary","0","0","MO"
"3070","20","74","80","0.2","0.01","0","Ternary","0","0","MO"
"3071","18","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3072","18","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3073","19","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3074","17","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3075","29","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3076","19","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3077","12","80","80","0.2","0.01","0","Ternary","0","0","MO"
"3078","20","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3079","23","80","80","0.2","0.01","0","Ternary","0","0","MO"
"3080","25","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3081","13","80","80","0.2","0.01","0","Ternary","0","0","MO"
"3082","17","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3083","19","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3084","26","80","80","0.2","0.01","0","Ternary","0","0","MO"
"3085","17","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3086","19","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3087","9","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3088","20","76","80","0.2","0.01","0","Ternary","0","0","MO"
"3089","25","80","80","0.2","0.01","0","Ternary","0","0","MO"
"3090","17","76","80","0.2","0.01","0","Ternary","0","0","MO"
"3091","20","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3092","21","76","80","0.2","0.01","0","Ternary","0","0","MO"
"3093","14","76","80","0.2","0.01","0","Ternary","0","0","MO"
"3094","29","79","80","0.2","0.01","0","Ternary","0","0","MO"
"3095","18","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3096","30","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3097","22","75","80","0.2","0.01","0","Ternary","0","0","MO"
"3098","24","77","80","0.2","0.01","0","Ternary","0","0","MO"
"3099","28","74","80","0.2","0.01","0","Ternary","0","0","MO"
"3100","20","78","80","0.2","0.01","0","Ternary","0","0","MO"
"3101","17","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3102","20","80","80","0.2","0.1","0","Ternary","0","0","MO"
"3103","18","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3104","20","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3105","15","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3106","20","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3107","19","76","80","0.2","0.1","0","Ternary","0","0","MO"
"3108","25","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3109","29","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3110","27","80","80","0.2","0.1","0","Ternary","0","0","MO"
"3111","17","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3112","15","76","80","0.2","0.1","0","Ternary","0","0","MO"
"3113","14","80","80","0.2","0.1","0","Ternary","0","0","MO"
"3114","23","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3115","22","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3116","15","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3117","20","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3118","20","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3119","19","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3120","19","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3121","23","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3122","21","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3123","12","75","80","0.2","0.1","0","Ternary","0","0","MO"
"3124","19","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3125","24","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3126","32","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3127","24","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3128","24","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3129","31","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3130","18","80","80","0.2","0.1","0","Ternary","0","0","MO"
"3131","23","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3132","26","75","80","0.2","0.1","0","Ternary","0","0","MO"
"3133","17","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3134","23","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3135","27","80","80","0.2","0.1","0","Ternary","0","0","MO"
"3136","29","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3137","24","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3138","19","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3139","21","80","80","0.2","0.1","0","Ternary","0","0","MO"
"3140","30","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3141","21","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3142","19","80","80","0.2","0.1","0","Ternary","0","0","MO"
"3143","20","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3144","18","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3145","20","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3146","26","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3147","30","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3148","21","76","80","0.2","0.1","0","Ternary","0","0","MO"
"3149","19","75","80","0.2","0.1","0","Ternary","0","0","MO"
"3150","20","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3151","17","76","80","0.2","0.1","0","Ternary","0","0","MO"
"3152","12","75","80","0.2","0.1","0","Ternary","0","0","MO"
"3153","23","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3154","15","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3155","19","80","80","0.2","0.1","0","Ternary","0","0","MO"
"3156","21","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3157","27","80","80","0.2","0.1","0","Ternary","0","0","MO"
"3158","17","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3159","23","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3160","23","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3161","21","75","80","0.2","0.1","0","Ternary","0","0","MO"
"3162","18","75","80","0.2","0.1","0","Ternary","0","0","MO"
"3163","18","74","80","0.2","0.1","0","Ternary","0","0","MO"
"3164","16","76","80","0.2","0.1","0","Ternary","0","0","MO"
"3165","15","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3166","22","76","80","0.2","0.1","0","Ternary","0","0","MO"
"3167","26","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3168","26","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3169","21","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3170","22","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3171","18","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3172","20","80","80","0.2","0.1","0","Ternary","0","0","MO"
"3173","16","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3174","23","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3175","26","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3176","15","76","80","0.2","0.1","0","Ternary","0","0","MO"
"3177","10","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3178","24","76","80","0.2","0.1","0","Ternary","0","0","MO"
"3179","17","76","80","0.2","0.1","0","Ternary","0","0","MO"
"3180","12","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3181","10","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3182","15","75","80","0.2","0.1","0","Ternary","0","0","MO"
"3183","12","75","80","0.2","0.1","0","Ternary","0","0","MO"
"3184","29","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3185","26","74","80","0.2","0.1","0","Ternary","0","0","MO"
"3186","22","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3187","11","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3188","20","80","80","0.2","0.1","0","Ternary","0","0","MO"
"3189","21","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3190","19","79","80","0.2","0.1","0","Ternary","0","0","MO"
"3191","24","76","80","0.2","0.1","0","Ternary","0","0","MO"
"3192","21","77","80","0.2","0.1","0","Ternary","0","0","MO"
"3193","19","76","80","0.2","0.1","0","Ternary","0","0","MO"
"3194","24","78","80","0.2","0.1","0","Ternary","0","0","MO"
"3195","17","76","80","0.2","0.1","0","Ternary","0","0","MO"
"3196","25","74","80","0.2","0.1","0","Ternary","0","0","MO"
