"","inferred","true","numSitesAll","alpha_para","beta_para","missing_index","genotype_para","Method"
"1477",1,1,40,0.2,0.2,0,"Binary","MO"
"1478",1,1,40,0.2,0.2,0,"Binary","MO"
"1479",1,1,40,0.2,0.2,0,"Binary","MO"
"1480",1,1,40,0.2,0.2,0,"Binary","MO"
"1481",1,1,40,0.2,0.2,0,"Binary","MO"
"1482",1,1,40,0.2,0.2,0,"Binary","MO"
"1483",1,1,40,0.2,0.2,0,"Binary","MO"
"1484",1,1,40,0.2,0.2,0,"Binary","MO"
"1485",1,1,40,0.2,0.2,0,"Binary","MO"
"1486",1,1,40,0.2,0.2,0,"Binary","MO"
"1487",1,1,40,0.2,0.2,0,"Binary","MO"
"1488",1,1,40,0.2,0.2,0,"Binary","MO"
"1489",1,1,40,0.2,0.2,0,"Binary","MO"
"1490",1,1,40,0.2,0.2,0,"Binary","MO"
"1491",1,1,40,0.2,0.2,0,"Binary","MO"
"1492",1,1,40,0.2,0.2,0,"Binary","MO"
"1493",1,1,40,0.2,0.2,0,"Binary","MO"
"1494",1,1,40,0.2,0.2,0,"Binary","MO"
"1495",1,1,40,0.2,0.2,0,"Binary","MO"
"1496",1,1,40,0.2,0.2,0,"Binary","MO"
"1497",1,1,40,0.2,0.2,0,"Binary","MO"
"1498",1,1,40,0.2,0.2,0,"Binary","MO"
"1499",1,1,40,0.2,0.2,0,"Binary","MO"
"1500",1,1,40,0.2,0.2,0,"Binary","MO"
"1501",0,1,40,0.4,0.4,0,"Binary","MO"
"1502",0,1,40,0.4,0.4,0,"Binary","MO"
"1503",1,1,40,0.4,0.4,0,"Binary","MO"
"1504",1,1,40,0.4,0.4,0,"Binary","MO"
"1505",1,1,40,0.4,0.4,0,"Binary","MO"
"1506",1,1,40,0.4,0.4,0,"Binary","MO"
"1507",1,1,40,0.4,0.4,0,"Binary","MO"
"1508",0,1,40,0.4,0.4,0,"Binary","MO"
"1509",1,1,40,0.4,0.4,0,"Binary","MO"
"1510",1,1,40,0.4,0.4,0,"Binary","MO"
"1511",0,1,40,0.4,0.4,0,"Binary","MO"
"1512",0,1,40,0.4,0.4,0,"Binary","MO"
"1513",0,1,40,0.4,0.4,0,"Binary","MO"
"1514",0,1,40,0.4,0.4,0,"Binary","MO"
"1515",1,1,40,0.4,0.4,0,"Binary","MO"
"1516",0,1,40,0.4,0.4,0,"Binary","MO"
"1517",1,1,40,0.4,0.4,0,"Binary","MO"
"1518",0,1,40,0.4,0.4,0,"Binary","MO"
"1519",0,1,40,0.4,0.4,0,"Binary","MO"
"1520",0,1,40,0.4,0.4,0,"Binary","MO"
"1521",0,1,40,0.4,0.4,0,"Binary","MO"
"1522",0,1,40,0.4,0.4,0,"Binary","MO"
"1523",1,1,40,0.4,0.4,0,"Binary","MO"
"1524",1,1,40,0.4,0.4,0,"Binary","MO"
"1525",1,1,40,0.4,0.4,0,"Binary","MO"
"1526",1,1,40,0.4,0.4,0,"Binary","MO"
"1527",1,1,40,0.4,0.4,0,"Binary","MO"
"1528",1,1,40,0.4,0.4,0,"Binary","MO"
"1529",0,1,40,0.4,0.4,0,"Binary","MO"
"1530",1,1,40,0.4,0.4,0,"Binary","MO"
"1531",0,1,40,0.4,0.4,0,"Binary","MO"
"1532",0,1,40,0.4,0.4,0,"Binary","MO"
"1533",0,1,40,0.4,0.4,0,"Binary","MO"
"1534",1,1,40,0.4,0.4,0,"Binary","MO"
"1535",0,1,40,0.4,0.4,0,"Binary","MO"
"1536",1,1,40,0.4,0.4,0,"Binary","MO"
"1537",0,1,40,0.4,0.4,0,"Binary","MO"
"1538",0,1,40,0.4,0.4,0,"Binary","MO"
"1539",0,1,40,0.4,0.4,0,"Binary","MO"
"1540",0,1,40,0.4,0.4,0,"Binary","MO"
"1541",1,1,40,0.4,0.4,0,"Binary","MO"
"1542",1,1,40,0.4,0.4,0,"Binary","MO"
"1543",1,1,40,0.4,0.4,0,"Binary","MO"
"1544",1,1,40,0.4,0.4,0,"Binary","MO"
"1545",0,1,40,0.4,0.4,0,"Binary","MO"
"1546",1,1,40,0.4,0.4,0,"Binary","MO"
"1547",1,1,40,0.4,0.4,0,"Binary","MO"
"1548",0,1,40,0.4,0.4,0,"Binary","MO"
"1549",1,1,40,0.4,0.4,0,"Binary","MO"
"1550",1,1,40,0.4,0.4,0,"Binary","MO"
"1551",0,1,40,0.4,0.4,0,"Binary","MO"
"1552",0,1,40,0.4,0.4,0,"Binary","MO"
"1553",0,1,40,0.4,0.4,0,"Binary","MO"
"1554",0,1,40,0.4,0.4,0,"Binary","MO"
"1555",1,1,40,0.4,0.4,0,"Binary","MO"
"1556",1,1,40,0.4,0.4,0,"Binary","MO"
"1557",0,1,40,0.4,0.4,0,"Binary","MO"
"1558",1,1,40,0.4,0.4,0,"Binary","MO"
"1559",1,1,40,0.4,0.4,0,"Binary","MO"
"1560",1,1,40,0.4,0.4,0,"Binary","MO"
"1561",1,1,40,0.4,0.4,0,"Binary","MO"
"1562",1,1,40,0.4,0.4,0,"Binary","MO"
"1563",0,1,40,0.4,0.4,0,"Binary","MO"
"1564",0,1,40,0.4,0.4,0,"Binary","MO"
"1565",1,1,40,0.4,0.4,0,"Binary","MO"
"1566",1,1,40,0.4,0.4,0,"Binary","MO"
"1567",1,1,40,0.4,0.4,0,"Binary","MO"
"1568",1,1,40,0.4,0.4,0,"Binary","MO"
"1569",1,1,40,0.4,0.4,0,"Binary","MO"
"1570",0,1,40,0.4,0.4,0,"Binary","MO"
"1571",1,1,40,0.4,0.4,0,"Binary","MO"
"1572",0,1,40,0.4,0.4,0,"Binary","MO"
"1573",0,1,40,0.4,0.4,0,"Binary","MO"
"1574",1,1,40,0.4,0.4,0,"Binary","MO"
"1575",1,1,40,0.4,0.4,0,"Binary","MO"
"1576",1,1,40,0.4,0.4,0,"Binary","MO"
"1577",1,1,40,0.4,0.4,0,"Binary","MO"
"1578",1,1,40,0.4,0.4,0,"Binary","MO"
"1579",0,1,40,0.4,0.4,0,"Binary","MO"
"1580",0,1,40,0.4,0.4,0,"Binary","MO"
"1581",0,1,40,0.4,0.4,0,"Binary","MO"
"1582",1,1,40,0.4,0.4,0,"Binary","MO"
"1583",0,1,40,0.4,0.4,0,"Binary","MO"
"1584",0,1,40,0.4,0.4,0,"Binary","MO"
"1585",1,1,40,0.4,0.4,0,"Binary","MO"
"1586",1,1,40,0.4,0.4,0,"Binary","MO"
"1587",0,1,40,0.4,0.4,0,"Binary","MO"
"1588",1,1,40,0.4,0.4,0,"Binary","MO"
"1589",1,1,40,0.4,0.4,0,"Binary","MO"
"1590",0,1,40,0.4,0.4,0,"Binary","MO"
"1591",1,1,40,0.4,0.4,0,"Binary","MO"
"1592",1,1,40,0.4,0.4,0,"Binary","MO"
"1593",1,1,40,0.4,0.4,0,"Binary","MO"
"1594",1,1,40,0.4,0.4,0,"Binary","MO"
"1595",0,1,40,0.4,0.4,0,"Binary","MO"
"1596",0,1,40,0.4,0.4,0,"Binary","MO"
"1597",1,1,40,0.4,0.4,0,"Binary","MO"
"1598",0,1,40,0.4,0.4,0,"Binary","MO"
"1599",0,1,40,0.4,0.4,0,"Binary","MO"
"1600",1,1,40,0.4,0.4,0,"Binary","MO"
"1601",1,1,40,0.05,0.05,10,"Binary","MO"
"1602",1,1,40,0.05,0.05,10,"Binary","MO"
"1603",0,1,40,0.05,0.05,10,"Binary","MO"
"1604",1,1,40,0.05,0.05,10,"Binary","MO"
"1605",1,1,40,0.05,0.05,10,"Binary","MO"
"1606",1,1,40,0.05,0.05,10,"Binary","MO"
"1607",1,1,40,0.05,0.05,10,"Binary","MO"
"1608",1,1,40,0.05,0.05,10,"Binary","MO"
"1609",1,1,40,0.05,0.05,10,"Binary","MO"
"1610",1,1,40,0.05,0.05,10,"Binary","MO"
"1611",1,1,40,0.05,0.05,10,"Binary","MO"
"1612",1,1,40,0.05,0.05,10,"Binary","MO"
"1613",1,1,40,0.05,0.05,10,"Binary","MO"
"1614",1,1,40,0.05,0.05,10,"Binary","MO"
"1615",0,1,40,0.05,0.05,10,"Binary","MO"
"1616",1,1,40,0.05,0.05,10,"Binary","MO"
"1617",1,1,40,0.05,0.05,10,"Binary","MO"
"1618",1,1,40,0.05,0.05,10,"Binary","MO"
"1619",1,1,40,0.05,0.05,10,"Binary","MO"
"1620",1,1,40,0.05,0.05,10,"Binary","MO"
"1621",0,1,40,0.05,0.05,10,"Binary","MO"
"1622",1,1,40,0.05,0.05,10,"Binary","MO"
"1623",1,1,40,0.05,0.05,10,"Binary","MO"
"1624",1,1,40,0.05,0.05,10,"Binary","MO"
"1625",1,1,40,0.05,0.05,10,"Binary","MO"
"1626",1,1,40,0.05,0.05,10,"Binary","MO"
"1627",1,1,40,0.05,0.05,10,"Binary","MO"
"1628",1,1,40,0.05,0.05,10,"Binary","MO"
"1629",1,1,40,0.05,0.05,10,"Binary","MO"
"1630",1,1,40,0.05,0.05,10,"Binary","MO"
"1631",1,1,40,0.05,0.05,10,"Binary","MO"
"1632",1,1,40,0.05,0.05,10,"Binary","MO"
"1633",1,1,40,0.05,0.05,10,"Binary","MO"
"1634",0,1,40,0.05,0.05,10,"Binary","MO"
"1635",1,1,40,0.05,0.05,10,"Binary","MO"
"1636",1,1,40,0.05,0.05,10,"Binary","MO"
"1637",1,1,40,0.05,0.05,10,"Binary","MO"
"1638",0,1,40,0.05,0.05,10,"Binary","MO"
"1639",1,1,40,0.05,0.05,10,"Binary","MO"
"1640",1,1,40,0.05,0.05,10,"Binary","MO"
"1641",1,1,40,0.05,0.05,10,"Binary","MO"
"1642",1,1,40,0.05,0.05,10,"Binary","MO"
"1643",1,1,40,0.05,0.05,10,"Binary","MO"
"1644",0,1,40,0.05,0.05,10,"Binary","MO"
"1645",1,1,40,0.05,0.05,10,"Binary","MO"
"1646",1,1,40,0.05,0.05,10,"Binary","MO"
"1647",1,1,40,0.05,0.05,10,"Binary","MO"
"1648",1,1,40,0.05,0.05,10,"Binary","MO"
"1649",1,1,40,0.05,0.05,10,"Binary","MO"
"1650",0,1,40,0.05,0.05,10,"Binary","MO"
"1651",1,1,40,0.05,0.05,10,"Binary","MO"
"1652",1,1,40,0.05,0.05,10,"Binary","MO"
"1653",1,1,40,0.05,0.05,10,"Binary","MO"
"1654",1,1,40,0.05,0.05,10,"Binary","MO"
"1655",0,1,40,0.05,0.05,10,"Binary","MO"
"1656",1,1,40,0.05,0.05,10,"Binary","MO"
"1657",1,1,40,0.05,0.05,10,"Binary","MO"
"1658",1,1,40,0.05,0.05,10,"Binary","MO"
"1659",1,1,40,0.05,0.05,10,"Binary","MO"
"1660",1,1,40,0.05,0.05,10,"Binary","MO"
"1661",1,1,40,0.05,0.05,10,"Binary","MO"
"1662",0,1,40,0.05,0.05,10,"Binary","MO"
"1663",1,1,40,0.05,0.05,10,"Binary","MO"
"1664",0,1,40,0.05,0.05,10,"Binary","MO"
"1665",1,1,40,0.05,0.05,10,"Binary","MO"
"1666",1,1,40,0.05,0.05,10,"Binary","MO"
"1667",1,1,40,0.05,0.05,10,"Binary","MO"
"1668",1,1,40,0.05,0.05,10,"Binary","MO"
"1669",1,1,40,0.05,0.05,10,"Binary","MO"
"1670",1,1,40,0.05,0.05,10,"Binary","MO"
"1671",1,1,40,0.05,0.05,10,"Binary","MO"
"1672",1,1,40,0.05,0.05,10,"Binary","MO"
"1673",1,1,40,0.05,0.05,10,"Binary","MO"
"1674",1,1,40,0.05,0.05,10,"Binary","MO"
"1675",1,1,40,0.05,0.05,10,"Binary","MO"
"1676",1,1,40,0.05,0.05,10,"Binary","MO"
"1677",1,1,40,0.05,0.05,10,"Binary","MO"
"1678",1,1,40,0.05,0.05,10,"Binary","MO"
"1679",1,1,40,0.05,0.05,10,"Binary","MO"
"1680",1,1,40,0.05,0.05,10,"Binary","MO"
"1681",1,1,40,0.05,0.05,10,"Binary","MO"
"1682",1,1,40,0.05,0.05,10,"Binary","MO"
"1683",1,1,40,0.05,0.05,10,"Binary","MO"
"1684",1,1,40,0.05,0.05,10,"Binary","MO"
"1685",1,1,40,0.05,0.05,10,"Binary","MO"
"1686",1,1,40,0.05,0.05,10,"Binary","MO"
"1687",1,1,40,0.05,0.05,10,"Binary","MO"
"1688",1,1,40,0.05,0.05,10,"Binary","MO"
"1689",1,1,40,0.05,0.05,10,"Binary","MO"
"1690",1,1,40,0.05,0.05,10,"Binary","MO"
"1691",1,1,40,0.05,0.05,10,"Binary","MO"
"1692",1,1,40,0.05,0.05,10,"Binary","MO"
"1693",1,1,40,0.05,0.05,10,"Binary","MO"
"1694",1,1,40,0.05,0.05,10,"Binary","MO"
"1695",1,1,40,0.05,0.05,10,"Binary","MO"
"1696",1,1,40,0.05,0.05,10,"Binary","MO"
"1697",1,1,40,0.05,0.05,10,"Binary","MO"
"1698",1,1,40,0.05,0.05,10,"Binary","MO"
"1699",0,1,40,0.05,0.05,10,"Binary","MO"
"1700",1,1,40,0.05,0.05,10,"Binary","MO"
"1701",1,1,40,0.1,0.1,10,"Binary","MO"
"1702",0,1,40,0.1,0.1,10,"Binary","MO"
"1703",1,1,40,0.1,0.1,10,"Binary","MO"
"1704",1,1,40,0.1,0.1,10,"Binary","MO"
"1705",1,1,40,0.1,0.1,10,"Binary","MO"
"1706",1,1,40,0.1,0.1,10,"Binary","MO"
"1707",1,1,40,0.1,0.1,10,"Binary","MO"
"1708",0,1,40,0.1,0.1,10,"Binary","MO"
"1709",1,1,40,0.1,0.1,10,"Binary","MO"
"1710",1,1,40,0.1,0.1,10,"Binary","MO"
"1711",1,1,40,0.1,0.1,10,"Binary","MO"
"1712",0,1,40,0.1,0.1,10,"Binary","MO"
"1713",1,1,40,0.1,0.1,10,"Binary","MO"
"1714",1,1,40,0.1,0.1,10,"Binary","MO"
"1715",0,1,40,0.1,0.1,10,"Binary","MO"
"1716",1,1,40,0.1,0.1,10,"Binary","MO"
"1717",1,1,40,0.1,0.1,10,"Binary","MO"
"1718",0,1,40,0.1,0.1,10,"Binary","MO"
"1719",1,1,40,0.1,0.1,10,"Binary","MO"
"1720",1,1,40,0.1,0.1,10,"Binary","MO"
"1721",1,1,40,0.1,0.1,10,"Binary","MO"
"1722",1,1,40,0.1,0.1,10,"Binary","MO"
"1723",1,1,40,0.1,0.1,10,"Binary","MO"
"1724",1,1,40,0.1,0.1,10,"Binary","MO"
"1725",1,1,40,0.1,0.1,10,"Binary","MO"
"1726",1,1,40,0.1,0.1,10,"Binary","MO"
"1727",1,1,40,0.1,0.1,10,"Binary","MO"
"1728",1,1,40,0.1,0.1,10,"Binary","MO"
"1729",1,1,40,0.1,0.1,10,"Binary","MO"
"1730",1,1,40,0.1,0.1,10,"Binary","MO"
"1731",1,1,40,0.1,0.1,10,"Binary","MO"
"1732",1,1,40,0.1,0.1,10,"Binary","MO"
"1733",1,1,40,0.1,0.1,10,"Binary","MO"
"1734",1,1,40,0.1,0.1,10,"Binary","MO"
"1735",1,1,40,0.1,0.1,10,"Binary","MO"
"1736",1,1,40,0.1,0.1,10,"Binary","MO"
"1737",1,1,40,0.1,0.1,10,"Binary","MO"
"1738",1,1,40,0.1,0.1,10,"Binary","MO"
"1739",1,1,40,0.1,0.1,10,"Binary","MO"
"1740",0,1,40,0.1,0.1,10,"Binary","MO"
"1741",1,1,40,0.1,0.1,10,"Binary","MO"
"1742",1,1,40,0.1,0.1,10,"Binary","MO"
"1743",1,1,40,0.1,0.1,10,"Binary","MO"
"1744",0,1,40,0.1,0.1,10,"Binary","MO"
"1745",1,1,40,0.1,0.1,10,"Binary","MO"
"1746",1,1,40,0.1,0.1,10,"Binary","MO"
"1747",1,1,40,0.1,0.1,10,"Binary","MO"
"1748",1,1,40,0.1,0.1,10,"Binary","MO"
"1749",1,1,40,0.1,0.1,10,"Binary","MO"
"1750",0,1,40,0.1,0.1,10,"Binary","MO"
"1751",1,1,40,0.1,0.1,10,"Binary","MO"
"1752",1,1,40,0.1,0.1,10,"Binary","MO"
"1753",1,1,40,0.1,0.1,10,"Binary","MO"
"1754",1,1,40,0.1,0.1,10,"Binary","MO"
"1755",1,1,40,0.1,0.1,10,"Binary","MO"
"1756",1,1,40,0.1,0.1,10,"Binary","MO"
"1757",1,1,40,0.1,0.1,10,"Binary","MO"
"1758",1,1,40,0.1,0.1,10,"Binary","MO"
"1759",1,1,40,0.1,0.1,10,"Binary","MO"
"1760",1,1,40,0.1,0.1,10,"Binary","MO"
"1761",1,1,40,0.1,0.1,10,"Binary","MO"
"1762",1,1,40,0.1,0.1,10,"Binary","MO"
"1763",1,1,40,0.1,0.1,10,"Binary","MO"
"1764",1,1,40,0.1,0.1,10,"Binary","MO"
"1765",1,1,40,0.1,0.1,10,"Binary","MO"
"1766",1,1,40,0.1,0.1,10,"Binary","MO"
"1767",1,1,40,0.1,0.1,10,"Binary","MO"
"1768",1,1,40,0.1,0.1,10,"Binary","MO"
"1769",0,1,40,0.1,0.1,10,"Binary","MO"
"1770",1,1,40,0.1,0.1,10,"Binary","MO"
"1771",1,1,40,0.1,0.1,10,"Binary","MO"
"1772",1,1,40,0.1,0.1,10,"Binary","MO"
"1773",1,1,40,0.1,0.1,10,"Binary","MO"
"1774",1,1,40,0.1,0.1,10,"Binary","MO"
"1775",1,1,40,0.1,0.1,10,"Binary","MO"
"1776",1,1,40,0.1,0.1,10,"Binary","MO"
"1777",0,1,40,0.1,0.1,10,"Binary","MO"
"1778",1,1,40,0.1,0.1,10,"Binary","MO"
"1779",1,1,40,0.1,0.1,10,"Binary","MO"
"1780",1,1,40,0.1,0.1,10,"Binary","MO"
"1781",1,1,40,0.1,0.1,10,"Binary","MO"
"1782",1,1,40,0.1,0.1,10,"Binary","MO"
"1783",1,1,40,0.1,0.1,10,"Binary","MO"
"1784",1,1,40,0.1,0.1,10,"Binary","MO"
"1785",1,1,40,0.1,0.1,10,"Binary","MO"
"1786",1,1,40,0.1,0.1,10,"Binary","MO"
"1787",1,1,40,0.1,0.1,10,"Binary","MO"
"1788",1,1,40,0.1,0.1,10,"Binary","MO"
"1789",1,1,40,0.1,0.1,10,"Binary","MO"
"1790",1,1,40,0.1,0.1,10,"Binary","MO"
"1791",1,1,40,0.1,0.1,10,"Binary","MO"
"1792",1,1,40,0.1,0.1,10,"Binary","MO"
"1793",1,1,40,0.1,0.1,10,"Binary","MO"
"1794",1,1,40,0.1,0.1,10,"Binary","MO"
"1795",1,1,40,0.1,0.1,10,"Binary","MO"
"1796",1,1,40,0.1,0.1,10,"Binary","MO"
"1797",1,1,40,0.1,0.1,10,"Binary","MO"
"1798",1,1,40,0.1,0.1,10,"Binary","MO"
"1799",0,1,40,0.1,0.1,10,"Binary","MO"
"1800",1,1,40,0.1,0.1,10,"Binary","MO"
"1801",1,1,40,0.2,0.2,10,"Binary","MO"
"1802",1,1,40,0.2,0.2,10,"Binary","MO"
"1803",1,1,40,0.2,0.2,10,"Binary","MO"
"1804",1,1,40,0.2,0.2,10,"Binary","MO"
"1805",1,1,40,0.2,0.2,10,"Binary","MO"
"1806",1,1,40,0.2,0.2,10,"Binary","MO"
"1807",1,1,40,0.2,0.2,10,"Binary","MO"
"1808",1,1,40,0.2,0.2,10,"Binary","MO"
"1809",1,1,40,0.2,0.2,10,"Binary","MO"
"1810",0,1,40,0.2,0.2,10,"Binary","MO"
"1811",1,1,40,0.2,0.2,10,"Binary","MO"
"1812",0,1,40,0.2,0.2,10,"Binary","MO"
"1813",1,1,40,0.2,0.2,10,"Binary","MO"
"1814",1,1,40,0.2,0.2,10,"Binary","MO"
"1815",0,1,40,0.2,0.2,10,"Binary","MO"
"1816",1,1,40,0.2,0.2,10,"Binary","MO"
"1817",1,1,40,0.2,0.2,10,"Binary","MO"
"1818",1,1,40,0.2,0.2,10,"Binary","MO"
"1819",1,1,40,0.2,0.2,10,"Binary","MO"
"1820",1,1,40,0.2,0.2,10,"Binary","MO"
"1821",1,1,40,0.2,0.2,10,"Binary","MO"
"1822",1,1,40,0.2,0.2,10,"Binary","MO"
"1823",1,1,40,0.2,0.2,10,"Binary","MO"
"1824",1,1,40,0.2,0.2,10,"Binary","MO"
"1825",1,1,40,0.2,0.2,10,"Binary","MO"
"1826",0,1,40,0.2,0.2,10,"Binary","MO"
"1827",1,1,40,0.2,0.2,10,"Binary","MO"
"1828",1,1,40,0.2,0.2,10,"Binary","MO"
"1829",0,1,40,0.2,0.2,10,"Binary","MO"
"1830",1,1,40,0.2,0.2,10,"Binary","MO"
"1831",0,1,40,0.2,0.2,10,"Binary","MO"
"1832",1,1,40,0.2,0.2,10,"Binary","MO"
"1833",0,1,40,0.2,0.2,10,"Binary","MO"
"1834",0,1,40,0.2,0.2,10,"Binary","MO"
"1835",1,1,40,0.2,0.2,10,"Binary","MO"
"1836",1,1,40,0.2,0.2,10,"Binary","MO"
"1837",1,1,40,0.2,0.2,10,"Binary","MO"
"1838",0,1,40,0.2,0.2,10,"Binary","MO"
"1839",0,1,40,0.2,0.2,10,"Binary","MO"
"1840",0,1,40,0.2,0.2,10,"Binary","MO"
"1841",1,1,40,0.2,0.2,10,"Binary","MO"
"1842",0,1,40,0.2,0.2,10,"Binary","MO"
"1843",1,1,40,0.2,0.2,10,"Binary","MO"
"1844",1,1,40,0.2,0.2,10,"Binary","MO"
"1845",1,1,40,0.2,0.2,10,"Binary","MO"
"1846",1,1,40,0.2,0.2,10,"Binary","MO"
"1847",0,1,40,0.2,0.2,10,"Binary","MO"
"1848",1,1,40,0.2,0.2,10,"Binary","MO"
"1849",1,1,40,0.2,0.2,10,"Binary","MO"
"1850",0,1,40,0.2,0.2,10,"Binary","MO"
"1851",0,1,40,0.2,0.2,10,"Binary","MO"
"1852",1,1,40,0.2,0.2,10,"Binary","MO"
"1853",1,1,40,0.2,0.2,10,"Binary","MO"
"1854",1,1,40,0.2,0.2,10,"Binary","MO"
"1855",1,1,40,0.2,0.2,10,"Binary","MO"
"1856",1,1,40,0.2,0.2,10,"Binary","MO"
"1857",1,1,40,0.2,0.2,10,"Binary","MO"
"1858",1,1,40,0.2,0.2,10,"Binary","MO"
"1859",1,1,40,0.2,0.2,10,"Binary","MO"
"1860",1,1,40,0.2,0.2,10,"Binary","MO"
"1861",1,1,40,0.2,0.2,10,"Binary","MO"
"1862",1,1,40,0.2,0.2,10,"Binary","MO"
"1863",1,1,40,0.2,0.2,10,"Binary","MO"
"1864",1,1,40,0.2,0.2,10,"Binary","MO"
"1865",1,1,40,0.2,0.2,10,"Binary","MO"
"1866",1,1,40,0.2,0.2,10,"Binary","MO"
"1867",1,1,40,0.2,0.2,10,"Binary","MO"
"1868",1,1,40,0.2,0.2,10,"Binary","MO"
"1869",1,1,40,0.2,0.2,10,"Binary","MO"
"1870",1,1,40,0.2,0.2,10,"Binary","MO"
"1871",1,1,40,0.2,0.2,10,"Binary","MO"
"1872",1,1,40,0.2,0.2,10,"Binary","MO"
"1873",1,1,40,0.2,0.2,10,"Binary","MO"
"1874",1,1,40,0.2,0.2,10,"Binary","MO"
"1875",1,1,40,0.2,0.2,10,"Binary","MO"
"1876",1,1,40,0.2,0.2,10,"Binary","MO"
"1877",1,1,40,0.2,0.2,10,"Binary","MO"
"1878",1,1,40,0.2,0.2,10,"Binary","MO"
"1879",1,1,40,0.2,0.2,10,"Binary","MO"
"1880",1,1,40,0.2,0.2,10,"Binary","MO"
"1881",1,1,40,0.2,0.2,10,"Binary","MO"
"1882",1,1,40,0.2,0.2,10,"Binary","MO"
"1883",1,1,40,0.2,0.2,10,"Binary","MO"
"1884",1,1,40,0.2,0.2,10,"Binary","MO"
"1885",1,1,40,0.2,0.2,10,"Binary","MO"
"1886",1,1,40,0.2,0.2,10,"Binary","MO"
"1887",1,1,40,0.2,0.2,10,"Binary","MO"
"1888",1,1,40,0.2,0.2,10,"Binary","MO"
"1889",1,1,40,0.2,0.2,10,"Binary","MO"
"1890",1,1,40,0.2,0.2,10,"Binary","MO"
"1891",1,1,40,0.2,0.2,10,"Binary","MO"
"1892",1,1,40,0.2,0.2,10,"Binary","MO"
"1893",1,1,40,0.2,0.2,10,"Binary","MO"
"1894",1,1,40,0.2,0.2,10,"Binary","MO"
"1895",1,1,40,0.2,0.2,10,"Binary","MO"
"1896",1,1,40,0.2,0.2,10,"Binary","MO"
"1897",1,1,40,0.2,0.2,10,"Binary","MO"
"1898",1,1,40,0.2,0.2,10,"Binary","MO"
"1899",1,1,40,0.2,0.2,10,"Binary","MO"
"1900",1,1,40,0.2,0.2,10,"Binary","MO"
"1901",0,1,40,0.4,0.4,10,"Binary","MO"
"1902",0,1,40,0.4,0.4,10,"Binary","MO"
"1903",1,1,40,0.4,0.4,10,"Binary","MO"
"1904",1,1,40,0.4,0.4,10,"Binary","MO"
"1905",1,1,40,0.4,0.4,10,"Binary","MO"
"1906",1,1,40,0.4,0.4,10,"Binary","MO"
"1907",1,1,40,0.4,0.4,10,"Binary","MO"
"1908",0,1,40,0.4,0.4,10,"Binary","MO"
"1909",1,1,40,0.4,0.4,10,"Binary","MO"
"1910",1,1,40,0.4,0.4,10,"Binary","MO"
"1911",0,1,40,0.4,0.4,10,"Binary","MO"
"1912",0,1,40,0.4,0.4,10,"Binary","MO"
"1913",0,1,40,0.4,0.4,10,"Binary","MO"
"1914",0,1,40,0.4,0.4,10,"Binary","MO"
"1915",1,1,40,0.4,0.4,10,"Binary","MO"
"1916",0,1,40,0.4,0.4,10,"Binary","MO"
"1917",1,1,40,0.4,0.4,10,"Binary","MO"
"1918",0,1,40,0.4,0.4,10,"Binary","MO"
"1919",0,1,40,0.4,0.4,10,"Binary","MO"
"1920",0,1,40,0.4,0.4,10,"Binary","MO"
"1921",0,1,40,0.4,0.4,10,"Binary","MO"
"1922",0,1,40,0.4,0.4,10,"Binary","MO"
"1923",1,1,40,0.4,0.4,10,"Binary","MO"
"1924",1,1,40,0.4,0.4,10,"Binary","MO"
"1925",1,1,40,0.4,0.4,10,"Binary","MO"
"1926",1,1,40,0.4,0.4,10,"Binary","MO"
"1927",1,1,40,0.4,0.4,10,"Binary","MO"
"1928",1,1,40,0.4,0.4,10,"Binary","MO"
"1929",0,1,40,0.4,0.4,10,"Binary","MO"
"1930",1,1,40,0.4,0.4,10,"Binary","MO"
"1931",0,1,40,0.4,0.4,10,"Binary","MO"
"1932",0,1,40,0.4,0.4,10,"Binary","MO"
"1933",0,1,40,0.4,0.4,10,"Binary","MO"
"1934",1,1,40,0.4,0.4,10,"Binary","MO"
"1935",0,1,40,0.4,0.4,10,"Binary","MO"
"1936",1,1,40,0.4,0.4,10,"Binary","MO"
"1937",0,1,40,0.4,0.4,10,"Binary","MO"
"1938",0,1,40,0.4,0.4,10,"Binary","MO"
"1939",0,1,40,0.4,0.4,10,"Binary","MO"
"1940",0,1,40,0.4,0.4,10,"Binary","MO"
"1941",1,1,40,0.4,0.4,10,"Binary","MO"
"1942",1,1,40,0.4,0.4,10,"Binary","MO"
"1943",1,1,40,0.4,0.4,10,"Binary","MO"
"1944",1,1,40,0.4,0.4,10,"Binary","MO"
"1945",0,1,40,0.4,0.4,10,"Binary","MO"
"1946",1,1,40,0.4,0.4,10,"Binary","MO"
"1947",1,1,40,0.4,0.4,10,"Binary","MO"
"1948",0,1,40,0.4,0.4,10,"Binary","MO"
"1949",1,1,40,0.4,0.4,10,"Binary","MO"
"1950",1,1,40,0.4,0.4,10,"Binary","MO"
"1951",0,1,40,0.4,0.4,10,"Binary","MO"
"1952",0,1,40,0.4,0.4,10,"Binary","MO"
"1953",0,1,40,0.4,0.4,10,"Binary","MO"
"1954",0,1,40,0.4,0.4,10,"Binary","MO"
"1955",0,1,40,0.4,0.4,10,"Binary","MO"
"1956",1,1,40,0.4,0.4,10,"Binary","MO"
"1957",0,1,40,0.4,0.4,10,"Binary","MO"
