"","inferred location","true location","sites","error","m10","missingindex","Genotype","lost_rate","lost_br","MO"
"2785","30","71","80","0.1","0.01","0","Binary","0","0","MO"
"2786","32","70","80","0.1","0.01","0","Binary","0","0","MO"
"2787","23","76","80","0.1","0.01","0","Binary","0","0","MO"
"2788","25","71","80","0.1","0.01","0","Binary","0","0","MO"
"2789","29","75","80","0.1","0.01","0","Binary","0","0","MO"
"2790","19","74","80","0.1","0.01","0","Binary","0","0","MO"
"2791","24","72","80","0.1","0.01","0","Binary","0","0","MO"
"2792","25","77","80","0.1","0.01","0","Binary","0","0","MO"
"2793","22","68","80","0.1","0.01","0","Binary","0","0","MO"
"2794","29","75","80","0.1","0.01","0","Binary","0","0","MO"
"2795","25","69","80","0.1","0.01","0","Binary","0","0","MO"
"2796","41","77","80","0.1","0.01","0","Binary","0","0","MO"
"2797","29","72","80","0.1","0.01","0","Binary","0","0","MO"
"2798","34","69","80","0.1","0.01","0","Binary","0","0","MO"
"2799","30","72","80","0.1","0.01","0","Binary","0","0","MO"
"2800","21","70","80","0.1","0.01","0","Binary","0","0","MO"
"2801","32","67","80","0.1","0.1","0","Binary","0","0","MO"
"2802","23","78","80","0.1","0.1","0","Binary","0","0","MO"
"2803","29","73","80","0.1","0.1","0","Binary","0","0","MO"
"2804","31","66","80","0.1","0.1","0","Binary","0","0","MO"
"2805","27","78","80","0.1","0.1","0","Binary","0","0","MO"
"2806","21","73","80","0.1","0.1","0","Binary","0","0","MO"
"2807","15","71","80","0.1","0.1","0","Binary","0","0","MO"
"2808","25","70","80","0.1","0.1","0","Binary","0","0","MO"
"2809","35","77","80","0.1","0.1","0","Binary","0","0","MO"
"2810","28","77","80","0.1","0.1","0","Binary","0","0","MO"
"2811","29","69","80","0.1","0.1","0","Binary","0","0","MO"
"2812","22","70","80","0.1","0.1","0","Binary","0","0","MO"
"2813","11","62","80","0.1","0.1","0","Binary","0","0","MO"
"2814","42","72","80","0.1","0.1","0","Binary","0","0","MO"
"2815","33","73","80","0.1","0.1","0","Binary","0","0","MO"
"2816","16","77","80","0.1","0.1","0","Binary","0","0","MO"
"2817","19","70","80","0.1","0.1","0","Binary","0","0","MO"
"2818","25","74","80","0.1","0.1","0","Binary","0","0","MO"
"2819","25","72","80","0.1","0.1","0","Binary","0","0","MO"
"2820","27","74","80","0.1","0.1","0","Binary","0","0","MO"
"2821","27","73","80","0.1","0.1","0","Binary","0","0","MO"
"2822","23","72","80","0.1","0.1","0","Binary","0","0","MO"
"2823","21","63","80","0.1","0.1","0","Binary","0","0","MO"
"2824","32","72","80","0.1","0.1","0","Binary","0","0","MO"
"2825","29","67","80","0.1","0.1","0","Binary","0","0","MO"
"2826","24","70","80","0.1","0.1","0","Binary","0","0","MO"
"2827","32","75","80","0.1","0.1","0","Binary","0","0","MO"
"2828","27","77","80","0.1","0.1","0","Binary","0","0","MO"
"2829","33","68","80","0.1","0.1","0","Binary","0","0","MO"
"2830","29","71","80","0.1","0.1","0","Binary","0","0","MO"
"2831","39","76","80","0.1","0.1","0","Binary","0","0","MO"
"2832","26","71","80","0.1","0.1","0","Binary","0","0","MO"
"2833","30","67","80","0.1","0.1","0","Binary","0","0","MO"
"2834","29","72","80","0.1","0.1","0","Binary","0","0","MO"
"2835","35","72","80","0.1","0.1","0","Binary","0","0","MO"
"2836","28","74","80","0.1","0.1","0","Binary","0","0","MO"
"2837","30","73","80","0.1","0.1","0","Binary","0","0","MO"
"2838","34","72","80","0.1","0.1","0","Binary","0","0","MO"
"2839","31","76","80","0.1","0.1","0","Binary","0","0","MO"
"2840","37","65","80","0.1","0.1","0","Binary","0","0","MO"
"2841","33","72","80","0.1","0.1","0","Binary","0","0","MO"
"2842","29","69","80","0.1","0.1","0","Binary","0","0","MO"
"2843","25","75","80","0.1","0.1","0","Binary","0","0","MO"
"2844","21","72","80","0.1","0.1","0","Binary","0","0","MO"
"2845","31","70","80","0.1","0.1","0","Binary","0","0","MO"
"2846","23","74","80","0.1","0.1","0","Binary","0","0","MO"
"2847","28","75","80","0.1","0.1","0","Binary","0","0","MO"
"2848","26","72","80","0.1","0.1","0","Binary","0","0","MO"
"2849","28","69","80","0.1","0.1","0","Binary","0","0","MO"
"2850","31","74","80","0.1","0.1","0","Binary","0","0","MO"
"2851","24","75","80","0.1","0.1","0","Binary","0","0","MO"
"2852","28","70","80","0.1","0.1","0","Binary","0","0","MO"
"2853","25","71","80","0.1","0.1","0","Binary","0","0","MO"
"2854","22","76","80","0.1","0.1","0","Binary","0","0","MO"
"2855","26","73","80","0.1","0.1","0","Binary","0","0","MO"
"2856","22","69","80","0.1","0.1","0","Binary","0","0","MO"
"2857","34","69","80","0.1","0.1","0","Binary","0","0","MO"
"2858","20","73","80","0.1","0.1","0","Binary","0","0","MO"
"2859","20","74","80","0.1","0.1","0","Binary","0","0","MO"
"2860","27","70","80","0.1","0.1","0","Binary","0","0","MO"
"2861","22","68","80","0.1","0.1","0","Binary","0","0","MO"
"2862","23","75","80","0.1","0.1","0","Binary","0","0","MO"
"2863","42","71","80","0.1","0.1","0","Binary","0","0","MO"
"2864","17","66","80","0.1","0.1","0","Binary","0","0","MO"
"2865","17","74","80","0.1","0.1","0","Binary","0","0","MO"
"2866","19","67","80","0.1","0.1","0","Binary","0","0","MO"
"2867","34","72","80","0.1","0.1","0","Binary","0","0","MO"
"2868","37","76","80","0.1","0.1","0","Binary","0","0","MO"
"2869","26","66","80","0.1","0.1","0","Binary","0","0","MO"
"2870","28","70","80","0.1","0.1","0","Binary","0","0","MO"
"2871","20","71","80","0.1","0.1","0","Binary","0","0","MO"
"2872","30","75","80","0.1","0.1","0","Binary","0","0","MO"
"2873","28","76","80","0.1","0.1","0","Binary","0","0","MO"
"2874","26","69","80","0.1","0.1","0","Binary","0","0","MO"
"2875","33","74","80","0.1","0.1","0","Binary","0","0","MO"
"2876","21","75","80","0.1","0.1","0","Binary","0","0","MO"
"2877","20","77","80","0.1","0.1","0","Binary","0","0","MO"
"2878","27","73","80","0.1","0.1","0","Binary","0","0","MO"
"2879","30","73","80","0.1","0.1","0","Binary","0","0","MO"
"2880","19","75","80","0.1","0.1","0","Binary","0","0","MO"
"2881","25","75","80","0.1","0.1","0","Binary","0","0","MO"
"2882","26","71","80","0.1","0.1","0","Binary","0","0","MO"
"2883","19","68","80","0.1","0.1","0","Binary","0","0","MO"
"2884","33","74","80","0.1","0.1","0","Binary","0","0","MO"
"2885","22","71","80","0.1","0.1","0","Binary","0","0","MO"
"2886","28","69","80","0.1","0.1","0","Binary","0","0","MO"
"2887","15","75","80","0.1","0.1","0","Binary","0","0","MO"
"2888","33","75","80","0.1","0.1","0","Binary","0","0","MO"
"2889","26","68","80","0.1","0.1","0","Binary","0","0","MO"
"2890","33","73","80","0.1","0.1","0","Binary","0","0","MO"
"2891","31","72","80","0.1","0.1","0","Binary","0","0","MO"
"2892","23","68","80","0.1","0.1","0","Binary","0","0","MO"
"2893","23","66","80","0.1","0.1","0","Binary","0","0","MO"
"2894","35","77","80","0.1","0.1","0","Binary","0","0","MO"
"2895","23","68","80","0.1","0.1","0","Binary","0","0","MO"
"2896","32","71","80","0.1","0.1","0","Binary","0","0","MO"
"2897","34","73","80","0.1","0.1","0","Binary","0","0","MO"
"2898","30","69","80","0.1","0.1","0","Binary","0","0","MO"
"2899","26","68","80","0.1","0.1","0","Binary","0","0","MO"
"2900","32","72","80","0.1","0.1","0","Binary","0","0","MO"
"2901","23","68","80","0.1","1","0","Binary","0","0","MO"
"2902","21","75","80","0.1","1","0","Binary","0","0","MO"
"2903","31","74","80","0.1","1","0","Binary","0","0","MO"
"2904","24","74","80","0.1","1","0","Binary","0","0","MO"
"2905","23","75","80","0.1","1","0","Binary","0","0","MO"
"2906","25","71","80","0.1","1","0","Binary","0","0","MO"
"2907","24","69","80","0.1","1","0","Binary","0","0","MO"
"2908","24","69","80","0.1","1","0","Binary","0","0","MO"
"2909","23","70","80","0.1","1","0","Binary","0","0","MO"
"2910","29","79","80","0.1","1","0","Binary","0","0","MO"
"2911","23","68","80","0.1","1","0","Binary","0","0","MO"
"2912","27","71","80","0.1","1","0","Binary","0","0","MO"
"2913","15","56","80","0.1","1","0","Binary","0","0","MO"
"2914","22","73","80","0.1","1","0","Binary","0","0","MO"
"2915","28","71","80","0.1","1","0","Binary","0","0","MO"
"2916","22","75","80","0.1","1","0","Binary","0","0","MO"
"2917","18","76","80","0.1","1","0","Binary","0","0","MO"
"2918","22","75","80","0.1","1","0","Binary","0","0","MO"
"2919","28","73","80","0.1","1","0","Binary","0","0","MO"
"2920","20","71","80","0.1","1","0","Binary","0","0","MO"
"2921","27","73","80","0.1","1","0","Binary","0","0","MO"
"2922","26","76","80","0.1","1","0","Binary","0","0","MO"
"2923","22","63","80","0.1","1","0","Binary","0","0","MO"
"2924","18","76","80","0.1","1","0","Binary","0","0","MO"
"2925","22","65","80","0.1","1","0","Binary","0","0","MO"
"2926","21","66","80","0.1","1","0","Binary","0","0","MO"
"2927","25","75","80","0.1","1","0","Binary","0","0","MO"
"2928","27","76","80","0.1","1","0","Binary","0","0","MO"
"2929","25","63","80","0.1","1","0","Binary","0","0","MO"
"2930","21","71","80","0.1","1","0","Binary","0","0","MO"
"2931","30","76","80","0.1","1","0","Binary","0","0","MO"
"2932","20","64","80","0.1","1","0","Binary","0","0","MO"
"2933","28","76","80","0.1","1","0","Binary","0","0","MO"
"2934","23","76","80","0.1","1","0","Binary","0","0","MO"
"2935","26","75","80","0.1","1","0","Binary","0","0","MO"
"2936","23","74","80","0.1","1","0","Binary","0","0","MO"
"2937","27","74","80","0.1","1","0","Binary","0","0","MO"
"2938","25","72","80","0.1","1","0","Binary","0","0","MO"
"2939","32","77","80","0.1","1","0","Binary","0","0","MO"
"2940","34","72","80","0.1","1","0","Binary","0","0","MO"
"2941","21","71","80","0.1","1","0","Binary","0","0","MO"
"2942","23","73","80","0.1","1","0","Binary","0","0","MO"
"2943","19","68","80","0.1","1","0","Binary","0","0","MO"
"2944","23","72","80","0.1","1","0","Binary","0","0","MO"
"2945","28","71","80","0.1","1","0","Binary","0","0","MO"
"2946","29","69","80","0.1","1","0","Binary","0","0","MO"
"2947","25","72","80","0.1","1","0","Binary","0","0","MO"
"2948","21","75","80","0.1","1","0","Binary","0","0","MO"
"2949","28","69","80","0.1","1","0","Binary","0","0","MO"
"2950","28","70","80","0.1","1","0","Binary","0","0","MO"
"2951","26","73","80","0.1","1","0","Binary","0","0","MO"
"2952","22","62","80","0.1","1","0","Binary","0","0","MO"
"2953","22","70","80","0.1","1","0","Binary","0","0","MO"
"2954","25","75","80","0.1","1","0","Binary","0","0","MO"
"2955","27","72","80","0.1","1","0","Binary","0","0","MO"
"2956","23","79","80","0.1","1","0","Binary","0","0","MO"
"2957","32","71","80","0.1","1","0","Binary","0","0","MO"
"2958","25","69","80","0.1","1","0","Binary","0","0","MO"
"2959","28","75","80","0.1","1","0","Binary","0","0","MO"
"2960","22","67","80","0.1","1","0","Binary","0","0","MO"
"2961","23","72","80","0.1","1","0","Binary","0","0","MO"
"2962","19","68","80","0.1","1","0","Binary","0","0","MO"
"2963","22","71","80","0.1","1","0","Binary","0","0","MO"
"2964","13","61","80","0.1","1","0","Binary","0","0","MO"
"2965","23","75","80","0.1","1","0","Binary","0","0","MO"
"2966","19","62","80","0.1","1","0","Binary","0","0","MO"
"2967","24","69","80","0.1","1","0","Binary","0","0","MO"
"2968","30","74","80","0.1","1","0","Binary","0","0","MO"
"2969","17","68","80","0.1","1","0","Binary","0","0","MO"
"2970","26","65","80","0.1","1","0","Binary","0","0","MO"
"2971","22","71","80","0.1","1","0","Binary","0","0","MO"
"2972","11","69","80","0.1","1","0","Binary","0","0","MO"
"2973","24","74","80","0.1","1","0","Binary","0","0","MO"
"2974","26","73","80","0.1","1","0","Binary","0","0","MO"
"2975","25","73","80","0.1","1","0","Binary","0","0","MO"
"2976","21","75","80","0.1","1","0","Binary","0","0","MO"
"2977","19","72","80","0.1","1","0","Binary","0","0","MO"
"2978","24","71","80","0.1","1","0","Binary","0","0","MO"
"2979","28","66","80","0.1","1","0","Binary","0","0","MO"
"2980","27","76","80","0.1","1","0","Binary","0","0","MO"
"2981","25","73","80","0.1","1","0","Binary","0","0","MO"
"2982","24","71","80","0.1","1","0","Binary","0","0","MO"
"2983","18","65","80","0.1","1","0","Binary","0","0","MO"
"2984","29","70","80","0.1","1","0","Binary","0","0","MO"
"2985","18","69","80","0.1","1","0","Binary","0","0","MO"
"2986","17","65","80","0.1","1","0","Binary","0","0","MO"
"2987","23","76","80","0.1","1","0","Binary","0","0","MO"
"2988","16","68","80","0.1","1","0","Binary","0","0","MO"
"2989","29","71","80","0.1","1","0","Binary","0","0","MO"
"2990","24","70","80","0.1","1","0","Binary","0","0","MO"
"2991","15","70","80","0.1","1","0","Binary","0","0","MO"
"2992","21","73","80","0.1","1","0","Binary","0","0","MO"
"2993","22","66","80","0.1","1","0","Binary","0","0","MO"
"2994","27","73","80","0.1","1","0","Binary","0","0","MO"
"2995","25","72","80","0.1","1","0","Binary","0","0","MO"
"2996","18","72","80","0.1","1","0","Binary","0","0","MO"
"2997","25","69","80","0.1","1","0","Binary","0","0","MO"
"2998","24","68","80","0.1","1","0","Binary","0","0","MO"
"2999","33","73","80","0.1","1","0","Binary","0","0","MO"
"3000","27","68","80","0.1","1","0","Binary","0","0","MO"
"3001","17","73","80","0.2","0.01","0","Binary","0","0","MO"
"3002","19","78","80","0.2","0.01","0","Binary","0","0","MO"
"3003","25","72","80","0.2","0.01","0","Binary","0","0","MO"
"3004","31","78","80","0.2","0.01","0","Binary","0","0","MO"
"3005","19","78","80","0.2","0.01","0","Binary","0","0","MO"
"3006","18","76","80","0.2","0.01","0","Binary","0","0","MO"
"3007","15","75","80","0.2","0.01","0","Binary","0","0","MO"
"3008","24","77","80","0.2","0.01","0","Binary","0","0","MO"
"3009","16","76","80","0.2","0.01","0","Binary","0","0","MO"
"3010","24","80","80","0.2","0.01","0","Binary","0","0","MO"
"3011","10","76","80","0.2","0.01","0","Binary","0","0","MO"
"3012","20","78","80","0.2","0.01","0","Binary","0","0","MO"
"3013","16","73","80","0.2","0.01","0","Binary","0","0","MO"
"3014","33","79","80","0.2","0.01","0","Binary","0","0","MO"
"3015","23","78","80","0.2","0.01","0","Binary","0","0","MO"
"3016","20","80","80","0.2","0.01","0","Binary","0","0","MO"
"3017","15","76","80","0.2","0.01","0","Binary","0","0","MO"
"3018","26","78","80","0.2","0.01","0","Binary","0","0","MO"
"3019","24","80","80","0.2","0.01","0","Binary","0","0","MO"
"3020","13","75","80","0.2","0.01","0","Binary","0","0","MO"
"3021","25","77","80","0.2","0.01","0","Binary","0","0","MO"
"3022","15","78","80","0.2","0.01","0","Binary","0","0","MO"
"3023","21","76","80","0.2","0.01","0","Binary","0","0","MO"
"3024","24","77","80","0.2","0.01","0","Binary","0","0","MO"
"3025","20","75","80","0.2","0.01","0","Binary","0","0","MO"
"3026","26","79","80","0.2","0.01","0","Binary","0","0","MO"
"3027","17","80","80","0.2","0.01","0","Binary","0","0","MO"
"3028","23","79","80","0.2","0.01","0","Binary","0","0","MO"
"3029","28","78","80","0.2","0.01","0","Binary","0","0","MO"
"3030","17","79","80","0.2","0.01","0","Binary","0","0","MO"
"3031","19","79","80","0.2","0.01","0","Binary","0","0","MO"
"3032","18","75","80","0.2","0.01","0","Binary","0","0","MO"
"3033","19","78","80","0.2","0.01","0","Binary","0","0","MO"
"3034","22","77","80","0.2","0.01","0","Binary","0","0","MO"
"3035","28","77","80","0.2","0.01","0","Binary","0","0","MO"
"3036","22","79","80","0.2","0.01","0","Binary","0","0","MO"
"3037","23","77","80","0.2","0.01","0","Binary","0","0","MO"
"3038","25","77","80","0.2","0.01","0","Binary","0","0","MO"
"3039","23","78","80","0.2","0.01","0","Binary","0","0","MO"
"3040","26","78","80","0.2","0.01","0","Binary","0","0","MO"
"3041","30","78","80","0.2","0.01","0","Binary","0","0","MO"
"3042","23","80","80","0.2","0.01","0","Binary","0","0","MO"
"3043","19","78","80","0.2","0.01","0","Binary","0","0","MO"
"3044","20","79","80","0.2","0.01","0","Binary","0","0","MO"
"3045","23","77","80","0.2","0.01","0","Binary","0","0","MO"
"3046","28","79","80","0.2","0.01","0","Binary","0","0","MO"
"3047","30","77","80","0.2","0.01","0","Binary","0","0","MO"
"3048","13","78","80","0.2","0.01","0","Binary","0","0","MO"
"3049","23","80","80","0.2","0.01","0","Binary","0","0","MO"
"3050","23","77","80","0.2","0.01","0","Binary","0","0","MO"
"3051","22","76","80","0.2","0.01","0","Binary","0","0","MO"
"3052","21","75","80","0.2","0.01","0","Binary","0","0","MO"
"3053","22","77","80","0.2","0.01","0","Binary","0","0","MO"
"3054","17","79","80","0.2","0.01","0","Binary","0","0","MO"
"3055","21","77","80","0.2","0.01","0","Binary","0","0","MO"
"3056","21","78","80","0.2","0.01","0","Binary","0","0","MO"
"3057","27","79","80","0.2","0.01","0","Binary","0","0","MO"
"3058","22","77","80","0.2","0.01","0","Binary","0","0","MO"
"3059","21","80","80","0.2","0.01","0","Binary","0","0","MO"
"3060","28","78","80","0.2","0.01","0","Binary","0","0","MO"
"3061","16","77","80","0.2","0.01","0","Binary","0","0","MO"
"3062","19","77","80","0.2","0.01","0","Binary","0","0","MO"
"3063","29","75","80","0.2","0.01","0","Binary","0","0","MO"
"3064","15","74","80","0.2","0.01","0","Binary","0","0","MO"
"3065","18","76","80","0.2","0.01","0","Binary","0","0","MO"
"3066","19","77","80","0.2","0.01","0","Binary","0","0","MO"
"3067","19","76","80","0.2","0.01","0","Binary","0","0","MO"
"3068","19","75","80","0.2","0.01","0","Binary","0","0","MO"
"3069","9","71","80","0.2","0.01","0","Binary","0","0","MO"
"3070","19","74","80","0.2","0.01","0","Binary","0","0","MO"
"3071","17","79","80","0.2","0.01","0","Binary","0","0","MO"
"3072","19","79","80","0.2","0.01","0","Binary","0","0","MO"
"3073","18","78","80","0.2","0.01","0","Binary","0","0","MO"
"3074","18","78","80","0.2","0.01","0","Binary","0","0","MO"
"3075","30","78","80","0.2","0.01","0","Binary","0","0","MO"
"3076","19","79","80","0.2","0.01","0","Binary","0","0","MO"
"3077","13","80","80","0.2","0.01","0","Binary","0","0","MO"
"3078","20","77","80","0.2","0.01","0","Binary","0","0","MO"
"3079","22","80","80","0.2","0.01","0","Binary","0","0","MO"
"3080","23","78","80","0.2","0.01","0","Binary","0","0","MO"
"3081","13","80","80","0.2","0.01","0","Binary","0","0","MO"
"3082","21","78","80","0.2","0.01","0","Binary","0","0","MO"
"3083","20","78","80","0.2","0.01","0","Binary","0","0","MO"
"3084","31","80","80","0.2","0.01","0","Binary","0","0","MO"
"3085","20","79","80","0.2","0.01","0","Binary","0","0","MO"
"3086","19","79","80","0.2","0.01","0","Binary","0","0","MO"
"3087","11","78","80","0.2","0.01","0","Binary","0","0","MO"
"3088","20","76","80","0.2","0.01","0","Binary","0","0","MO"
"3089","27","80","80","0.2","0.01","0","Binary","0","0","MO"
"3090","17","76","80","0.2","0.01","0","Binary","0","0","MO"
"3091","20","77","80","0.2","0.01","0","Binary","0","0","MO"
"3092","22","76","80","0.2","0.01","0","Binary","0","0","MO"
"3093","15","76","80","0.2","0.01","0","Binary","0","0","MO"
"3094","31","79","80","0.2","0.01","0","Binary","0","0","MO"
"3095","18","78","80","0.2","0.01","0","Binary","0","0","MO"
"3096","32","78","80","0.2","0.01","0","Binary","0","0","MO"
"3097","22","75","80","0.2","0.01","0","Binary","0","0","MO"
"3098","24","77","80","0.2","0.01","0","Binary","0","0","MO"
"3099","29","74","80","0.2","0.01","0","Binary","0","0","MO"
"3100","20","78","80","0.2","0.01","0","Binary","0","0","MO"
"3101","17","79","80","0.2","0.1","0","Binary","0","0","MO"
"3102","25","80","80","0.2","0.1","0","Binary","0","0","MO"
"3103","19","78","80","0.2","0.1","0","Binary","0","0","MO"
"3104","21","79","80","0.2","0.1","0","Binary","0","0","MO"
"3105","16","79","80","0.2","0.1","0","Binary","0","0","MO"
"3106","20","77","80","0.2","0.1","0","Binary","0","0","MO"
"3107","20","76","80","0.2","0.1","0","Binary","0","0","MO"
"3108","25","78","80","0.2","0.1","0","Binary","0","0","MO"
"3109","30","78","80","0.2","0.1","0","Binary","0","0","MO"
"3110","27","80","80","0.2","0.1","0","Binary","0","0","MO"
"3111","17","77","80","0.2","0.1","0","Binary","0","0","MO"
"3112","15","76","80","0.2","0.1","0","Binary","0","0","MO"
"3113","13","80","80","0.2","0.1","0","Binary","0","0","MO"
"3114","26","78","80","0.2","0.1","0","Binary","0","0","MO"
"3115","21","79","80","0.2","0.1","0","Binary","0","0","MO"
"3116","16","79","80","0.2","0.1","0","Binary","0","0","MO"
"3117","20","77","80","0.2","0.1","0","Binary","0","0","MO"
"3118","19","77","80","0.2","0.1","0","Binary","0","0","MO"
"3119","19","79","80","0.2","0.1","0","Binary","0","0","MO"
"3120","19","77","80","0.2","0.1","0","Binary","0","0","MO"
"3121","23","77","80","0.2","0.1","0","Binary","0","0","MO"
"3122","22","78","80","0.2","0.1","0","Binary","0","0","MO"
"3123","14","75","80","0.2","0.1","0","Binary","0","0","MO"
"3124","16","79","80","0.2","0.1","0","Binary","0","0","MO"
"3125","25","79","80","0.2","0.1","0","Binary","0","0","MO"
"3126","34","79","80","0.2","0.1","0","Binary","0","0","MO"
"3127","25","78","80","0.2","0.1","0","Binary","0","0","MO"
"3128","24","78","80","0.2","0.1","0","Binary","0","0","MO"
"3129","32","78","80","0.2","0.1","0","Binary","0","0","MO"
"3130","17","80","80","0.2","0.1","0","Binary","0","0","MO"
"3131","28","77","80","0.2","0.1","0","Binary","0","0","MO"
"3132","26","75","80","0.2","0.1","0","Binary","0","0","MO"
"3133","19","79","80","0.2","0.1","0","Binary","0","0","MO"
"3134","23","79","80","0.2","0.1","0","Binary","0","0","MO"
"3135","30","80","80","0.2","0.1","0","Binary","0","0","MO"
"3136","29","79","80","0.2","0.1","0","Binary","0","0","MO"
"3137","23","79","80","0.2","0.1","0","Binary","0","0","MO"
"3138","19","79","80","0.2","0.1","0","Binary","0","0","MO"
"3139","21","80","80","0.2","0.1","0","Binary","0","0","MO"
"3140","32","79","80","0.2","0.1","0","Binary","0","0","MO"
"3141","20","78","80","0.2","0.1","0","Binary","0","0","MO"
"3142","21","80","80","0.2","0.1","0","Binary","0","0","MO"
"3143","23","77","80","0.2","0.1","0","Binary","0","0","MO"
"3144","18","78","80","0.2","0.1","0","Binary","0","0","MO"
"3145","23","78","80","0.2","0.1","0","Binary","0","0","MO"
"3146","24","79","80","0.2","0.1","0","Binary","0","0","MO"
"3147","31","77","80","0.2","0.1","0","Binary","0","0","MO"
"3148","23","76","80","0.2","0.1","0","Binary","0","0","MO"
"3149","19","75","80","0.2","0.1","0","Binary","0","0","MO"
"3150","22","77","80","0.2","0.1","0","Binary","0","0","MO"
"3151","16","76","80","0.2","0.1","0","Binary","0","0","MO"
"3152","12","75","80","0.2","0.1","0","Binary","0","0","MO"
"3153","24","77","80","0.2","0.1","0","Binary","0","0","MO"
"3154","15","79","80","0.2","0.1","0","Binary","0","0","MO"
"3155","21","80","80","0.2","0.1","0","Binary","0","0","MO"
"3156","20","78","80","0.2","0.1","0","Binary","0","0","MO"
"3157","26","80","80","0.2","0.1","0","Binary","0","0","MO"
"3158","17","78","80","0.2","0.1","0","Binary","0","0","MO"
"3159","23","78","80","0.2","0.1","0","Binary","0","0","MO"
"3160","24","78","80","0.2","0.1","0","Binary","0","0","MO"
"3161","21","75","80","0.2","0.1","0","Binary","0","0","MO"
"3162","17","75","80","0.2","0.1","0","Binary","0","0","MO"
"3163","19","74","80","0.2","0.1","0","Binary","0","0","MO"
"3164","16","76","80","0.2","0.1","0","Binary","0","0","MO"
"3165","14","78","80","0.2","0.1","0","Binary","0","0","MO"
"3166","22","76","80","0.2","0.1","0","Binary","0","0","MO"
"3167","27","78","80","0.2","0.1","0","Binary","0","0","MO"
"3168","28","79","80","0.2","0.1","0","Binary","0","0","MO"
"3169","21","77","80","0.2","0.1","0","Binary","0","0","MO"
"3170","22","77","80","0.2","0.1","0","Binary","0","0","MO"
"3171","16","78","80","0.2","0.1","0","Binary","0","0","MO"
"3172","22","80","80","0.2","0.1","0","Binary","0","0","MO"
"3173","17","78","80","0.2","0.1","0","Binary","0","0","MO"
"3174","23","79","80","0.2","0.1","0","Binary","0","0","MO"
"3175","28","78","80","0.2","0.1","0","Binary","0","0","MO"
"3176","12","76","80","0.2","0.1","0","Binary","0","0","MO"
"3177","10","78","80","0.2","0.1","0","Binary","0","0","MO"
"3178","24","76","80","0.2","0.1","0","Binary","0","0","MO"
"3179","16","76","80","0.2","0.1","0","Binary","0","0","MO"
"3180","13","78","80","0.2","0.1","0","Binary","0","0","MO"
"3181","10","79","80","0.2","0.1","0","Binary","0","0","MO"
"3182","15","75","80","0.2","0.1","0","Binary","0","0","MO"
"3183","12","75","80","0.2","0.1","0","Binary","0","0","MO"
"3184","32","79","80","0.2","0.1","0","Binary","0","0","MO"
"3185","28","74","80","0.2","0.1","0","Binary","0","0","MO"
"3186","22","78","80","0.2","0.1","0","Binary","0","0","MO"
"3187","11","78","80","0.2","0.1","0","Binary","0","0","MO"
"3188","20","80","80","0.2","0.1","0","Binary","0","0","MO"
"3189","18","79","80","0.2","0.1","0","Binary","0","0","MO"
"3190","21","79","80","0.2","0.1","0","Binary","0","0","MO"
"3191","25","76","80","0.2","0.1","0","Binary","0","0","MO"
"3192","22","77","80","0.2","0.1","0","Binary","0","0","MO"
"3193","19","76","80","0.2","0.1","0","Binary","0","0","MO"
"3194","27","78","80","0.2","0.1","0","Binary","0","0","MO"
"3195","17","76","80","0.2","0.1","0","Binary","0","0","MO"
"3196","24","74","80","0.2","0.1","0","Binary","0","0","MO"
"3197","22","75","80","0.2","0.1","0","Binary","0","0","MO"
"3198","19","79","80","0.2","0.1","0","Binary","0","0","MO"
"3199","19","75","80","0.2","0.1","0","Binary","0","0","MO"
"3200","21","78","80","0.2","0.1","0","Binary","0","0","MO"
"3201","18","75","80","0.2","1","0","Binary","0","0","MO"
"3202","15","80","80","0.2","1","0","Binary","0","0","MO"
"3203","18","78","80","0.2","1","0","Binary","0","0","MO"
"3204","21","77","80","0.2","1","0","Binary","0","0","MO"
"3205","19","78","80","0.2","1","0","Binary","0","0","MO"
"3206","11","77","80","0.2","1","0","Binary","0","0","MO"
"3207","21","75","80","0.2","1","0","Binary","0","0","MO"
"3208","19","78","80","0.2","1","0","Binary","0","0","MO"
"3209","21","77","80","0.2","1","0","Binary","0","0","MO"
"3210","20","79","80","0.2","1","0","Binary","0","0","MO"
"3211","16","75","80","0.2","1","0","Binary","0","0","MO"
"3212","16","75","80","0.2","1","0","Binary","0","0","MO"
"3213","17","75","80","0.2","1","0","Binary","0","0","MO"
"3214","14","78","80","0.2","1","0","Binary","0","0","MO"
"3215","21","76","80","0.2","1","0","Binary","0","0","MO"
"3216","18","80","80","0.2","1","0","Binary","0","0","MO"
"3217","19","79","80","0.2","1","0","Binary","0","0","MO"
"3218","10","79","80","0.2","1","0","Binary","0","0","MO"
"3219","25","77","80","0.2","1","0","Binary","0","0","MO"
"3220","12","79","80","0.2","1","0","Binary","0","0","MO"
"3221","18","75","80","0.2","1","0","Binary","0","0","MO"
"3222","21","78","80","0.2","1","0","Binary","0","0","MO"
"3223","24","75","80","0.2","1","0","Binary","0","0","MO"
"3224","19","76","80","0.2","1","0","Binary","0","0","MO"
"3225","20","77","80","0.2","1","0","Binary","0","0","MO"
"3226","17","79","80","0.2","1","0","Binary","0","0","MO"
"3227","14","78","80","0.2","1","0","Binary","0","0","MO"
"3228","21","77","80","0.2","1","0","Binary","0","0","MO"
